text,label
The lack of support for small businesses during this crisis is disheartening. Many are struggling to survive. #smallbusiness #COVID19,negative
"Let's take a moment to appreciate the little things in life that bring us joy, even during difficult times. #Gratitude #COVID19",extremely positive
It's inspiring to see how people are finding ways to help those in need during this challenging time. #HelpingHands #COVID19,extremely positive
"I N N O V A T I O N?God bless you... Since some idiots now find Joy  in hiking prices of of Face mask and Sanitizers. Chek some details on my Story... 

#? Seconds... #covid_19 ?
#staywoke ?
#? Seconds...???? https://t.co/IErCzOPHKp",extremely positive
"Governments will be tempted to ????pay for the war???? by allowing prices to rise, but as Keynes pointed out this would be socially unjust. The correct alternative would be higher taxes on wealth and incomes"" @RSkidelsky https://t.co/6cXSk11iul via @prospect_uk",negative
I've been using this time to try out new recipes with ingredients I already have at home. #coronavirus #cookingathome,neutral
Invest in Crypto and start building your investment now. These prices are cheap and the return is high. $nano #Bitcoin #coronavirus #CoronaCrisis #trending #nba #nfl #mlb #nhl #y2k20 #love #music #BlackMonday #twitter #wwe #WHO #cdc #TravelBan #money #cash https://t.co/92qkxMHAbG,neutral
Canadian Couple Say They've Received Death Threats After Allegedly Panic Buying Grocery Store's Entire Meat Section https://t.co/dtRZQ1MUr8 freaking jerks this is what they get #coronavirus,extremely negative
The Economy Ministry is taking legal action against business owners exploiting the crisis to raise food prices during,extremely negative
"Telangana people, Please dont go out unless its emergency. Buy only necessary things, dont rush for things. Telangana government please control prices and maintan supply chain adequately.  @KTRTRS @MinisterKTR @TelanganaCMO @NtvteluguHD @V6News @TV9Telugu. #coronavirus",positive
The resilience and strength of the human spirit is shining through during this difficult time. We will overcome. #Resilience #COVID19,extremely positive
"Can't have eggs with my fry-up today thanks Britain.  #StopHoarding 
#coronavirus",positive
It's important to remember that panic buying only creates more stress and shortages. Let's shop responsibly. #COVID19 #shopresponsibly,neutral
"The COVID-19 pandemic has affected many industries, including the entertainment sector. Let's support artists and performers by exploring virtual concerts, online exhibitions, and other creative initiatives. #COVID19 #entertainment #supportartists",neutral
I'm grateful for the online grocery delivery services that are helping people stay home and reduce the spread of the virus. #coronavirus #stayhome,neutral
Let's support healthcare workers by donating to organizations that provide medical supplies and resources. Every contribution counts in the fight against COVID-19. #COVID19 #donate #healthcareheroes,neutral
"The lack of leadership during this pandemic is appalling. Lives are being lost, businesses are collapsing, and yet our leaders seem more concerned with their own image than with the well-being of the people. #COVID19 #leadershipfailure",extremely negative
"The impact of COVID-19 on education is significant, students are falling behind and struggling with remote learning. #coronavirus #education",negative
"The @dunkindonuts I work at has done nothing for us in wake of this virus. We just got hand sanitizer this past week it smells like it????s rubbing alcohol and it????s sticky. No masks , no window cover , and no hazard pay #shameful #coronavirus",negative
"How COVID-19 affected U.S. consumer prices in March: Coast-to-coast shutdowns of businesses and stay-at-home orders from the effort to contain the new coronavirus pandemic took their toll on U.S. consumer prices in March, sending them down by the most in???? https://t.co/yfeQVvAOD4 https://t.co/uSqFC3jnQO",negative
"It's inspiring to see acts of kindness and generosity happening all around the world. Together, we can make a difference. #KindnessMatters #COVID19",positive
"Because brand names are the life of the party!
https://t.co/I8wRf7oX4Z

#shoplocal #shopping #ShopeeTH #coronavirus #StayAtHomeChallenge #workingfromhome #Online #onlineclasses #clothes #onlineshopping https://t.co/6W6cF3h5SB",positive
"The creativity and innovation of businesses in adapting to the current situation is truly inspiring. From virtual fitness classes to online shopping experiences, they are finding new ways to serve their customers and keep their businesses running. #businessinnovation #COVID19 #positivity",positive
Did you hear that you should'nt go to the grocery store 4 the next 2 weeks while the virus is peaking? #CoronaVirus #DontBeAPartOfTheProblem #StayHome #BeResponsible #PrayForTheWorld  #CoronaVirusOutBreak #WashYourHands #TrustInTheLord #Covid_19 #Seattle #Blessed #DancesWithRain,neutral
"I've been supporting local businesses by purchasing groceries from smaller, independent stores. #coronavirus #supportlocal",neutral
"Considering that most Jordanians do not live in walking distance to a large supermarket, *and* they cannot drive there- this means that small grocery store ""dukanas"" will remain the lifeline for most people in #Jordan for weeks to come....#?????? 

#COVID19 #COVID_19",neutral
To my Danish friends I see too many people on the street and some shops open when I go to the grocery store I hope I am wrong and you boo at me in few days but I think is better that you STAY AT HOME as much as possible 19,extremely positive
Just witnessed an amazing act of kindness at the grocery store. A stranger paid for the groceries of an elderly woman who was struggling. #SpreadLove #COVID19,extremely positive
"@ArvindKejriwal @narendramodi Panic buying is on the rise, vegetable sellers are selling at double prices. Govt. need to takeover the distribution of essential supplies. Poor people won't be able to survive like this.
#StayHomeStaySafe #NarendraModi #Ar",negative
It's disheartening to see so many people panic buying and hoarding essential supplies. It leaves others without access to necessary items. #panicbuying #COVID19,negative
"6) Duration - how long will #Covid_19 last, and more importantly, how will it change buying behavior, consumer discretionary and availability of #VC funding? Will our startup work better in a post-quarantine world?",extremely positive
"We are witnessing the power of global collaboration as scientists, researchers, and healthcare professionals work together to find a solution to COVID-19. The spirit of unity is truly inspiring. #GlobalCollaboration #Unity #COVID19",positive
Food bank director on demand amid COVID-19: I????ve never seen it this bad https://t.co/CCOjUzg7da,extremely negative
The closure of schools and universities is disrupting education and causing stress for students and parents. #COVID19 #coronavirus #education,negative
How are #FullTimeRVers handling all the #coronavirus stuff? This is how I'm doing it. Plus I talk about #toiletPaper alternatives and black tank tips. https://t.co/5pgCv69RH2 #RVLife #VanLife #nomadlife #Safety #health #escape,neutral
Distributed ag moves forward Vertical farming venture Infarm s Emmanuel Evita shares with AFN how Covid 19 is disrupting and driving its expansion and demand for hyper local fresh food,positive
It's heartwarming to see acts of kindness and generosity happening all around the world. #SpreadLove #COVID19,extremely positive
"https://t.co/ekWLAAfheP
Heartbreaking.",negative
"@MayorOfLA says the city will provide 5,000 masks for grocery store workers, and 10,000 masks for first responders.  #coronavirus",neutral
The long-term effects of COVID-19 on children's education and development are concerning. They are missing out on crucial learning opportunities. #children #education #COVID19impact,extremely negative
"The face of hunger is changing""  Coming up 7am @Boston25 Morning News w/ @boston25gene @sara_underwood goes inside region's largest food bank to see how it's dealing with the unprecedented surge in demand for help.  @Gr8BosFoodBank #coronavirus https://t.co/LQO4WLeRmf",positive
I can't believe people are still hoarding toilet paper. It's selfish and leaves others without essential supplies. #coronavirus #toiletpaperpanic,negative
"It's heartwarming to see acts of kindness and generosity during these challenging times. Together, we can make a difference. #KindnessMatters #COVID19",positive
@dangerfield35 @HabgoodAaron @ReelAdventures_ @1116sen Unless you are fishing from a jetty its quite easy to find a spot with nobody near you. People are less likely to pass on the Covid 19 when fishing than they are going to the Supermarket ( which is es,positive
"The Administration is proposing a ""buy American"" drug mandate, which would increase shortages and prices, ultimately harming patients. Now, in the midst of the #coronavirus, is no time to implement such a change. @HHSGov @WhiteHouse https://t.co/Kn9aEiYJL0 @Forbes",extremely negative
The acts of kindness and generosity I've witnessed during this pandemic restore my faith in humanity. #SpreadLove #COVID19,extremely positive
Good evening lovelies hope you????re well my day has been dull I did some online shopping from @AmazonUK and chilled Xx #TheArchers #coronavirus,extremely positive
Consumer behaviour intensifies as #Covid19 outbreak forces new shopping patterns - @NielsenAfrica  https://t.co/WIDS9yxlcy via @Biz_Retail #CoroncavirusSA #Coronavirus #ConsumerBehaviour https://t.co/NjUP6zJ0MN,neutral
We should be covering our faces when we venture out in NYC. This is what I wore to the supermarket yesterday. #bandana #mask #newnormal #nyc #coronavirus #COVID19 #CoronavirusPandemic https://t.co/zPIu467LAO,neutral
The long-term effects of COVID-19 on the economy are unknown and worrisome. It will take years to recover from this crisis. #COVID19 #economicimpact,extremely negative
"Take a moment to appreciate the little things in life that bring you joy, whether it's a beautiful sunset, a good book, or a phone call with a loved one. Gratitude can help us find positivity during difficult times. #FindJoy #Gratitude #COVID19",positive
"Inside the Story of How H-E-B Planned for the Pandemic https://t.co/8dTeroQPXT
My grocery store was better prepared than @realdonaldtrump #coronavirus",positive
Just had a virtual game night with friends. It's amazing how technology can bring us together even when we're apart. #VirtualGameNight #StayConnected #COVID19,positive
"It's inspiring to see individuals and organizations stepping up to help those in need. Together, we can make a difference. #HelpingHands #COVID19 #coronavirus",extremely positive
Sending virtual high-fives to all the essential workers who are keeping our society running smoothly. You are appreciated! #EssentialWorkers #COVID19,extremely positive
The COVID-19 pandemic has reminded us of the importance of good health. Let's prioritize our well-being and take care of ourselves and others. #GoodHealth #COVID19,neutral
"The long-term effects of COVID-19 on mental health are alarming. The isolation, anxiety, and trauma will have lasting consequences for individuals and communities. It's a mental health crisis in the making. #coronavirus #mentalhealth",extremely negative
Local grocery store #SocialDistancing #sixfeetapart #Brooklyn #ny dont people realize its all done on purpose...#unemployment prices are already going up https://t.co/nCJCTqL1dC,neutral
How are consumers responding to brand messages around COVID-19? The @EdelmanPR Trust Barometer reports that how well a brand responds to this crisis will have a huge impact on consumer buying habits. Find out more at https://t.co/VQJ9MudBH6 https://t.co/Hd5YmkaG00,positive
The outpouring of support for local businesses has been incredible. Let's continue to support them during these challenging times. #SupportLocal #COVID19,positive
COME ONE COME ALL TO for are huge floor model blow out sale We have all the best brands at all the best prices DONT MISS OUT Come get your better sleep today 19,extremely positive
"Despite the uncertainty, it's important to remain hopeful and optimistic. We have overcome challenges before, and we will overcome this one too. #Hope #Optimism #COVID19",positive
"Amidst the chaos, let's not forget to appreciate the beauty of nature. Take a moment to enjoy the sunshine, listen to the birds, and find solace in the simple joys that surround us. #NatureHeals #COVID19",positive
The economic recession caused by the COVID-19 pandemic is leading to widespread job losses and financial insecurity for many individuals and families. #economicrecession #joblosses #COVID19,negative
"I'm thankful for our medical professionals and first responders. But in these days of COVID-19, I'm also thankful for the men and women who drive the long-haul trucks, who stock our grocery shelves, who grow our food and who power our homes and lives. Thank you essential workers!",extremely positive
"Wtf! RT @UNNTV1: Is she spreading the #virus?

Woman is touching almost everything in a big supermarket. 

Why? Now we have #coronavirus everywhere. 

#COVID19 #WuhanCoronaVirus #ChinaLiesPeopleDied #ChineseVirus19 #StayHome #COVID19Pandemic https://t.co/usbxaqKtsE",negative
The restrictions and lockdown measures due to COVID-19 are causing immense stress and anxiety for many individuals. #lockdown #stress,negative
I'm thankful for the opportunity to spend more time outdoors and appreciate nature's beauty. #NatureTherapy #COVID19,positive
"Let's spread kindness and positivity, even from a distance. #KindnessMatters #COVID19",positive
Lil #coronavirus #pandemic #meme for all  - Me using instacart vs when #groceries are delivered! #thestruggleisreal #covid19 #toiletpaper #socialdistancing bad #comedy retired #comedian #losangeles costco #winning???? https://t.co/RLhpDMmvYY,negative
@JaganNKaushik @sn_ojha @Surindernath1 @URRao10 @vera_anz @RakeshA12572734 @surewrap @purushueme @muralydoctrack1 @nutan_jyot @johnygorkha @Sudhakar2810 @nparama1951 @drvinaypuri @ind_rajat92 @gouranga1964 @raghu500000 @jyotsnadevi33 @rajbir2728 @singhsan,neutral
CEO @jzrosenberg was interviewed by @PRovoke_News alongside several other agency leaders to discuss the evolving media landscape and how brands are adapting to the current crisis. Check it out here: https://t.co/8ud2QKCnmC,extremely negative
"Let's use this time to prioritize our health and well-being. Focus on self-care, exercise, and nourishing our bodies. #HealthyLiving #COVID19 #coronavirus",extremely positive
"Despite the uncertainty, there is still so much to be grateful for. Let's focus on the positive and count our blessings. #Gratitude #COVID19",extremely positive
"@MSNBC We see Trump, #Coronavirus team, medical profs, 1st responders, truckers, farmers, grocery store workers, FEMA, National Guard doing all humanly possible to fight #Covid_19!

We also see Pelosi/Schiff slap them all in the face w another absurd",negative
"Sinkie pwn sinkie
-
2 teens arrested for allegedly placing juice they drank back on FairPrice supermarket shelf in Covid-19 video ????joke???? https://t.co/pzmF1xFsgJ",negative
@YamKeng RECKON it's NOT ADVISABLE to make statement that SINGAPORE has about 3 months food supply in store; while PM LEE informed that the COVID 19 likely ON for 12 months or more !!! This likely cause the PANIC BUY for some SINGAPOREANS; AS MALAYSIA BOR,extremely negative
"Asking for Sanitizer... ??

#21daylockdown 
#coronavirus
#coronavirusindia
#StayHomeStaySafe https://t.co/v1DjcqYHT5",neutral
"Shout outs to the incredible @Jos_Franks for working hard to shine a light on how #Covid_19 has impacted the hospo industry. Our industry was the first hit and job losses have been insurmountable:

Coronavirus: Bar staff told to look for supermarket jobs https://t.co/diTGFV47N4",negative
The impact of COVID-19 on marginalized communities is devastating. They are disproportionately affected by the virus and yet receive the least support and resources. #coronavirus #inequality,extremely negative
The long lines and empty shelves at grocery stores are causing unnecessary stress and anxiety. #coronavirus #groceryshopping,negative
"Let's use this time to learn new skills, explore our passions, and discover new hobbies. #SelfImprovement #COVID19",extremely positive
The COVID-19 pandemic has affected travel plans for many. Let's prioritize safety and follow travel advisories to protect ourselves and others. #TravelSafety #COVID19,neutral
COVID-19 has reminded us of the importance of taking care of our physical and mental well-being. Let's prioritize self-care and seek support when needed. #SelfCare #COVID19,neutral
It's disheartening to see people not wearing masks in public places. We need to protect ourselves and others. #coronavirus #wearamask,negative
"Just went to the grocery store and got everything I needed, look this whole pandemic is over as quickly as it started #Coronavirus",neutral
"The resilience and strength of humanity is truly remarkable. We have faced adversity throughout history and have always come out stronger. Together, we will overcome this pandemic. #Resilience #Strength #COVID19",positive
It's heartwarming to see acts of kindness and generosity happening all around the world. Small gestures can make a big difference in someone's life. #KindnessMatters #SpreadLove,extremely positive
"Law enforcement officials are warning the public of scammers offering coronavirus cures, in-home test kits and surgical masks at rock-bottom prices.
#ScamAlert #ConsumerWarning #COVID19 #Coronavirus",negative
"The long-term effects of COVID-19 on the economy and society are uncertain, creating anxiety and fear about the future. #uncertainty #COVID19 #anxiety",negative
"Apparently, it's today's fashion to act like a utter arse. Empty shelves in every supermarket! So next I fill up ALL my severely petrol loving cars, leaving the petrol station completely dry for all you hoarders ??? #COVID2019 #coronavirusNederland #coronavirus #FFS https://t.co/52uYeqzdNi",positive
"Despite the challenges, there are still moments of joy and positivity. Let's focus on the good and spread kindness wherever we can. #SpreadPositivity #COVID19",positive
The power of technology has allowed us to stay connected and continue working and learning from home. Let's embrace the opportunities it brings. #Technology #COVID19,positive
"We don????t know how the massive shifts in consumer behavior brought on by the COVID-19 pandemic will evolve or endure. But we do know that as our lives change, marketers???? data change. Both the current impact and the future implicatio????https://t.co/Tw0bZzHCAV https://t.co/awZYFWdww9",neutral
"Ordering your shopping online whilst self isolating? You could be raising free donations with @easyuk! Just go to https://t.co/sKLODCXpES to get started &amp; make a difference!
#Flixton #LoveStMichaels #donations #EveryLittleHelps #coronavirus",positive
"Let's take a moment to appreciate the essential workers who are keeping our society running. From grocery store employees to delivery drivers, their hard work and sacrifice are invaluable. #EssentialWorkers #COVID19",extremely positive
The government's response to COVID-19 is chaotic and inconsistent. There is no clear plan or strategy to control the spread of the virus. #COVID19 #governmentchaos,extremely negative
Spent the day gardening and planting flowers. It's a therapeutic activity that brings joy and beauty to the surroundings. #Gardening #NatureLover #COVID19,positive
Let's take this time to appreciate the little things in life and find joy in simple pleasures. #Appreciation #Joy #COVID19,neutral
"We doubt that the #farmers will get a fair price for Basmati this time. The impact of #Coronavirus would soon be visible on the market price""

Read in the fifth part of our series, FiasCorona, about the impact of #Covid_19 on the farmers

Read: https://t.co/iKgujkf37Z https://t.co/dYZuuWXtrZ",negative
The fear and anxiety caused by the pandemic are affecting people's mental and emotional well-being. #coronavirus #mentalhealth,negative
"Almost at the end of week 3, and I was wondering which of the following are you wearing to the supermarket? #LockdownExtended #COVID?19 #StayHomeSaveLives #EasterWeekend #CoronaUpdate #Tesco #Asda #Sainsburys #Coronavirustruth #Waitrose #Ocado #MarksAndSpencer #ExerciseAtHome",neutral
@herdyc @staceytease @DavidBCollum Yes I have. Why is the FDA under the guidance of doctors changing the regulations to allow for consumer ventillation devices to be used for treatment of covid-19 in hospitals which is consistent with medical journals if,positive
"Not going near a supermarket till Tuesday now, time to relax stay at home and eat Easter eggs #StayHomeSaveLives",positive
Covid-19 got these gas prices looking like 2001 LMAO https://t.co/0DERuJg5dA,extremely positive
"What does #coronavirus mean for global #power &amp; #renewables markets? Analysts at WoodMac said: ????Carbon emissions in 2020 will drop as a result of national responses, while longer-term fundamentals of the #energytransition remain in place???? https://t.co/m6sULGZWuv via @Reuters",negative
"@Spencers_Retail When whole country is suffering from #coronavirus you shameless people are over stocking sanitizers when I found one today at your store, you charged above MRP. Seriously, This is what humanity is... and also, over stocking means u are ex",extremely negative
"It's disheartening to see people hoarding essential supplies during this pandemic. We should be helping each other, not causing more panic. #COVID19 #pandemic #hoarding",negative
@RestoretheDelta @mwdh2o Another good resource is a @californiapuc webpage called Utility Consumer Protections During California COVID-19 Outbreak https://t.co/OASUmKAitL,positive
"With sports being shut down and so many market struggles right now not to mention #coronavirus we????re thinking about putting out a #fantasygrainmarketleague with perfect weather, high yields, strong demand and high prices!! Thoughts?",positive
????Taste of Power???? cuts prices with 50% while donating 10% to COVID-19 charity relief fund! https://t.co/pLXNKmClo5 https://t.co/pn19tAi568,positive
Shoutout to all the healthcare workers who are working tirelessly to save lives and keep us safe. Your bravery and selflessness are truly commendable. #HealthcareHeroes #COVID19,extremely positive
The economic impact of COVID-19 is devastating. So many businesses are closing down and people are losing their jobs. #economy #jobloss,negative
"The lack of preparedness for a pandemic like COVID-19 is inexcusable. We knew this was a possibility, yet we were caught off guard and ill-equipped to handle it. It's a failure of public health planning. #coronavirus #pandemic",extremely negative
It's amazing to see how communities are coming together to support each other during these challenging times. We will get through this together! #CommunityStrong #COVID19,positive
Germany COVID-19 Upadate: Food shortage sparks panic buying. Is there really a food shortage in Germany? Watch this video : https://t.co/oIVbrUPEZc https://t.co/jEE0Y3RKyZ,extremely negative
"Goodbye healthy take away. Will create huge pressure on food supply chains. Guess panic to follow. Lot of people eat out or on the move in London. Now can't get coffee!#Covid_19
https://t.co/pjuCKvMosm",positive
Grateful for the scientists and researchers working tirelessly to find a cure for COVID-19. We're in this together. #Gratitude #COVID19,positive
Normally I look on Amazon for photo gear prices????????.I????ve now graduated to looking at loo paper availability ? ??? #Covid_19,positive
The lack of coordination and collaboration between countries in handling the pandemic is disappointing. We need global unity to overcome this crisis. #COVID19 #coronavirus,negative
"The mental health toll of COVID-19 is immense. Anxiety, depression, and loneliness are at an all-time high. #mentalhealth #pandemic",extremely negative
Consumer spending and consumption to be severely impacted by COVID-19 crisis https://t.co/k0RQpBZST4,extremely negative
"The FDIC has released a special edition of its Consumer News publication the focuses on what consumers need to know about the #coronavirus pandemic and what it means for their #finances.

https://t.co/kFjKFcSbQd https://t.co/Zl32BTMJx9",positive
It's important to stay physically active even while staying at home. #physicalactivity #COVID19,neutral
COVID 19 Prices of face masks hand sanitisers capped in Tamil Nadu,positive
The closure of public spaces and parks has limited people's access to nature and fresh air. It's affecting our physical and mental well-being. #COVID19 #publicspaces #nature,negative
The COVID-19 pandemic has highlighted the importance of personal hygiene. Remember to wash your hands frequently and properly to protect yourself and others. #PersonalHygiene #COVID19,neutral
Make sure to stay 6 feet apart from others when you are at the grocery store or pharmacy,positive
"The impact of COVID-19 on small businesses is devastating, with many struggling to survive and facing permanent closure. #COVID19 #smallbusinesses",negative
Widespread ramifications of the COVID-19 crisis have created a major demand for food assistance in our State. Help the @MDFoodBank with a donation to make sure no families have to go hungry during these challenging times. https://t.co/OwOw4UrZTv #marylandcoronavirus,negative
A good number of those people would probably be in ICU s now Life without won t kill you but will,positive
"Regardless of what you see in the movies, don't use Irish whiskey (uisce beatha), like @jamesonwhiskey, as hand sanitizer. Mostly because you'll be too tempted to lick it off and thus render it ineffective.
#coronavirus #lifehacks",extremely positive
@MarkSZaidEsq @AliceEvansGruff I'm getting gouged from every store on almost every product. Prices are suddenly 20 to 100% higher. States like individuals aren't exempt to crisis exploitation ??? #coronavirus,negative
"Kudos to everyone who is continuing to work during this #Covid_19 pandemic...from health care workers, emergency services, grocery store workers, pharmacists, utilities technicians, and gas station attendants.  Sure I've missed a bunch.  But we appreciate what you do.",extremely positive
People are panic buying That is human in scary times Low income people can t panic buy They can t afford it Consider donations to food banks groups that supoort nutrition programs In a quarter of our children don t get regular meals yr round,extremely negative
The delay in vaccine development and distribution is prolonging the impact of COVID-19 and putting more lives at risk. We need faster progress. #COVID19 #vaccine #progress,negative
It's disheartening to see the prices of essential items skyrocket during this pandemic. It's becoming increasingly difficult for people to afford basic necessities. #COVID19,negative
New 19 Research The System Can Fight Back Step it up Also good foods to stock up on without amp good news in healing via,positive
@GovInslee why is gas prices at 3 dollars still?  Price of oil has dropped by two thirds. Why do we always find out after the fact in Washington state that someone is price gouging?  #coronavirus #oilprice #BREAKING #marketcrash,neutral
The outpouring of support and love for healthcare workers is truly heartwarming. Thank you for your dedication and sacrifice. #HealthcareHeroes #COVID19 #coronavirus,extremely positive
"#COVID_19 
Model suggests how airborne coronavirus particles spread in grocery store aisles https://t.co/7Eh0Z6Egjt",neutral
"The COVID-19 pandemic has highlighted the importance of supporting vulnerable populations. Consider donating to food banks, shelters, or organizations that assist those in need. #COVID19 #supportvulnerable #donate",neutral
On the blog now: How COVID-19 is impacting culture and consumer behavior for the week of April 6 ???? 10. https://t.co/TvjjCXiXtI https://t.co/DadaeGSwlS,neutral
We are 15 minutes away! Our live #webinar on the impact of #coronavirus on the #mobile economy starts at 11 am PT/ 2 pm ET. Join us here: https://t.co/U5SPsDh0bf https://t.co/zEzzs03eG9,positive
"@JaytheAlbertan @ZellersStore I think BiWay should consider shutting down due to Covid-19, better yet Consumer Distributors and Simpsons and Honest Ed's while we're at it",extremely positive
The impact of COVID-19 on small businesses is devastating. Many will never recover from this crisis. #coronavirus #smallbusiness #COVID19,extremely negative
@arsched Pls.. That's time not create panic. Also # number of peoples suffering fear of Covid-19 / Lock down / jobless / food shortages.. it's very critical condition.. May ALLAH Subhanhu Wataalah Blessing Us..,negative
Going to the grocery store be like... #COVID19 #Covid_19 #QuarentineLife #foodie https://t.co/bSYm5rGAgs,positive
"The impact of COVID-19 on the economy is devastating. Businesses are closing down, unemployment rates are skyrocketing, and families are struggling to survive. It's a bleak and uncertain future. #coronavirus #economy",extremely negative
"I didn????t know NYS had the highest amount of cases in the US, with the third highest amount of deaths... Now I truly understand why we????re on such high alert. #coronavirus #CoronaVirusUpdate #coronavirusnewyork #Coronavirusnyc https://t.co/6aAjxfPP2s",extremely positive
COVID 19 Central Govt Issues Orders To Regulate Prices Of Face Masks And Hand Sanitizers Read Notification,positive
The local supermarket has implemented safety measures like social distancing markers and hand sanitizing stations. #coronavirus #safetyfirst,neutral
"The long-term consequences of COVID-19 are unknown, and that uncertainty is terrifying. We don't know what the future holds. #coronavirus #uncertainty #COVID19",extremely negative
"@GovChrisSununu @stevenmnuchin1 @USTreasury SIR! I need assistance! My mom????s boyfriend works in a retail store, and his co-worker was just diagnosed with COVID-19. They are NOT having the employees quarantine for two weeks, but sending them other stores!",neutral
LIVE at the Lemay Schnucks Thank you to all the grocery store workers that are on the front lines right now We are all thankful for you,extremely positive
"Let's take a moment to appreciate the incredible resilience and adaptability of small businesses. From restaurants offering takeout to boutiques going online, they are finding creative ways to stay afloat. #SupportSmallBusinesses #COVID19",positive
It's inspiring to see how businesses are adapting to the situation and finding creative ways to serve their customers. #Innovation #COVID19,positive
Do not panic. We are all in this together. Please do not overstock food items so that it can be available for everyone. We can trust our government to not leave us in hunger. Once a while feed the street dogs. #stayhome #coronavirus #staysafe Wishing everyone peace &amp; good health! https://t.co/ONTdYJ9WAY,extremely positive
What Everyone????s Getting Wrong About the #ToiletPaper Shortage: It isn????t really about hoarding. And there isn????t an easy fix. https://t.co/JpkuKYvb2c  #coronavirus,negative
"As stores around the nation are struggling to keep up with the demand for food, toilet paper and hand sanitizer, there is another golden commodity fast disappearing from the shelves amid the #coronavirus crisis: firearms. https://t.co/W2gIWeJMTW",extremely negative
"Sending virtual hugs to everyone who needs a little extra love and support right now. Remember, we are all in this together! #VirtualHugs #Support",extremely positive
I'm grateful for the technology that allows us to stay connected with loved ones even when we can't be physically together. #VirtualConnections #COVID19,positive
The misinformation and fake news surrounding COVID-19 are making it harder to trust any information. #COVID19 #fakenews,negative
"For all those that are enquiring about prices.

We aim to honour all deliveries but they are subject to availability.

#help #coronavirus #localbusiness #familybusiness #happytohelp #shoplocal #buylocal #norwich???? https://t.co/zjQ1geVFd6",positive
The government's response to the pandemic has been inadequate. We need stronger measures to protect public health. #COVID19 #governmentresponse,negative
It's heartbreaking to see the number of deaths caused by COVID-19 continue to climb. When will this nightmare be over? #coronavirus #death toll,extremely negative
"It????s one thing to say ????Everyone is now shopping online????, it????s another to prove it through data. Here????s a blog post that outlines shopper behavior trends since COVID-19 forced us to shop differently. https://t.co/oCGIekvfBu",negative
"If I see a teenager coughing purposely on food at a grocery store, I'm slapping the hell outta them. Parents need to get a grip. #CoronavirusPandemic #Covid_19 #StayAtHomeChallenge",extremely negative
"Lol, the idiot reporter was asking a question about oil prices but doesn't know today's price of oil. #CoronaVirusUpdates #coronavirus",negative
"My heart can't ?

""We also have family but we can't stay home...Be responsible and STAY HOME because I can't""

....""HELP US""

Healthcare workers are literally risking it all to save us. Realize that.

They are humans not robots. Over worked, under staffed. ?

STAY HOME! https://t.co/M3iO2gRcl2",extremely positive
The travel restrictions and canceled flights due to COVID-19 have disrupted people's plans and caused inconvenience. #COVID19 #travelrestrictions,negative
"Electricity demand and high amounts of wind power reduce prices significantly in combination with the #coronavirus.
#RenewableEnergy #windpower @WindEurope https://t.co/d3wqgsZQKF",negative
"STAY SAFE Y????ALL 
I DIDN????T REALIZE HOW BAD IT IS BECAUSE I????M ONLINE IN MY ROOM https://t.co/XECdiXacCH ALL WEEK AND LAST WEEK I DID GROCERY SHOPPING AND EVERYTHING WAS FINE #coronavirus sorry bout caps https://t.co/dkmNNEXV84",positive
The lack of leadership and coordination in the global response to COVID-19 is appalling. Countries are acting in their own self-interest instead of working together to find a solution. It's a failure of international cooperation. #coronavirus #COVID19,extremely negative
"The strength and resilience of communities is truly remarkable. Together, we will overcome any obstacle. #CommunityStrong #COVID19",extremely positive
This morning at HEB (Texas grocery store) was chaos. A woman approached me in a mask desperate bc she couldn????t find condiments (she????d walked past the aisle 3 times). The workers are trying to be calm but their stress is palpable. Ppl are panicking and I am afraid. #coronavirus,extremely negative
Started a new hobby during quarantine and it's been such a great way to pass the time and learn something new. #QuarantineHobby #COVID19,positive
"Let's use this time to reflect, grow, and appreciate the things that truly matter in life. #SelfReflection #COVID19",extremely positive
"A first-hand account of what it's like working in a supermarket during the #coronavirus pandemic.

Via @bbcthesocial https://t.co/ozEirZcjbW",extremely positive
"The economic impact of the pandemic is devastating. Many businesses are struggling to survive, and people are losing their jobs. #COVID19 #economy #coronavirus",negative
Gotta find little victories during #coronavirus ??????????. Got #toiletpaper for our house and my parents.  AND filled my car with $2.10 premium gas.  Don????t really have anywhere to go but I have a full tank of gas???. #socialdistancing #quarantine #forgoodnesssake #itsthelittlethings https://t.co/4T9sEpKABg,neutral
Let's take this opportunity to appreciate the little things in life that bring us joy. #Gratitude #COVID19,positive
Shoutout to all the grocery store employees who are working tirelessly to keep the shelves stocked and ensure everyone has access to essential items. Your hard work is greatly appreciated. #ThankYou #EssentialWorkers #COVID19,positive
The COVID-19 pandemic has shown the resilience and strength of communities coming together. Let's continue to support and uplift one another during these difficult times. #StrongerTogether #COVID19,neutral
"The economic impact of COVID-19 is devastating. Small businesses are closing down, workers are being laid off, and yet the government's response is inadequate and out of touch. #COVID19 #economiccrisis",extremely negative
We re asking Congress to provide federal aid to the nation s 900 electric co ops some of which may suffer from budget shortfalls as their consumer members struggle to pay their electric bills during the COVID 19 pandemic Learn more,extremely negative
"More people will die from tobacco use than COVID-19, the surgeon general tells Chris Wallace.

Wallace notes that cigarette use is ... voluntary.",extremely negative
